fg_pct_home,fg3_pct_home,ft_pct_home,oreb_home,dreb_home,ast_home,stl_home,blk_home,tov_home,pf_home
0.5,0.583,0.56,6.0,35.0,28.0,4.0,2.0,16.0,24.0
0.442,0.3,0.632,14.0,35.0,27.0,8.0,6.0,14.0,18.0
0.578,0.643,0.867,8.0,30.0,32.0,10.0,2.0,17.0,23.0
0.488,0.333,0.833,6.0,25.0,26.0,13.0,11.0,13.0,28.0
0.422,0.231,0.636,13.0,35.0,29.0,6.0,5.0,21.0,26.0
0.5,0.5,0.833,12.0,33.0,31.0,13.0,1.0,16.0,18.0
0.402,0.35,0.68,17.0,29.0,24.0,13.0,9.0,4.0,21.0
0.494,0.429,0.722,10.0,26.0,28.0,13.0,5.0,14.0,25.0
0.35,0.333,0.621,15.0,37.0,19.0,2.0,8.0,12.0,14.0
0.444,0.182,0.88,11.0,35.0,21.0,9.0,5.0,13.0,18.0
0.519,0.4,0.842,12.0,41.0,25.0,3.0,6.0,18.0,21.0
0.457,0.462,0.647,7.0,48.0,29.0,9.0,4.0,15.0,24.0
0.392,0.1,0.909,9.0,32.0,18.0,9.0,7.0,16.0,16.0
0.471,0.424,0.75,6.0,36.0,26.0,10.0,6.0,9.0,20.0
0.4,0.421,0.75,19.0,36.0,28.0,4.0,9.0,12.0,18.0
0.388,0.231,0.743,12.0,29.0,12.0,8.0,11.0,13.0,26.0
0.442,0.333,0.85,6.0,39.0,26.0,8.0,7.0,17.0,18.0
0.507,0.455,0.778,5.0,26.0,11.0,8.0,1.0,23.0,16.0
0.463,0.222,0.704,14.0,32.0,20.0,8.0,4.0,18.0,20.0
0.434,0.25,0.857,12.0,38.0,18.0,8.0,5.0,18.0,19.0
0.461,0.28,0.838,12.0,35.0,23.0,9.0,6.0,11.0,19.0
0.456,0.324,0.667,14.0,31.0,30.0,7.0,10.0,11.0,16.0
0.434,0.314,0.725,17.0,42.0,15.0,9.0,11.0,24.0,18.0
0.512,0.444,0.84,13.0,30.0,23.0,5.0,10.0,13.0,22.0
0.407,0.333,0.846,9.0,29.0,26.0,8.0,8.0,8.0,20.0
0.548,0.188,0.727,13.0,22.0,21.0,8.0,8.0,12.0,28.0
0.403,0.36,0.813,14.0,32.0,16.0,4.0,5.0,22.0,18.0
0.506,0.286,1.0,5.0,28.0,26.0,9.0,2.0,11.0,17.0
0.359,0.292,0.75,17.0,39.0,24.0,13.0,4.0,19.0,14.0
0.493,0.385,0.8,12.0,26.0,12.0,7.0,3.0,17.0,25.0
0.5,0.48,0.75,8.0,37.0,23.0,8.0,7.0,20.0,20.0
0.466,0.364,0.783,3.0,27.0,23.0,8.0,10.0,8.0,16.0
0.476,0.414,0.722,14.0,32.0,25.0,4.0,2.0,17.0,16.0
0.538,0.36,0.875,10.0,35.0,36.0,9.0,6.0,12.0,19.0
0.455,0.393,0.913,9.0,35.0,24.0,6.0,6.0,10.0,13.0
0.439,0.391,0.688,11.0,28.0,18.0,10.0,5.0,14.0,26.0
0.386,0.318,0.813,12.0,35.0,15.0,8.0,3.0,15.0,18.0
0.5,0.348,0.658,9.0,40.0,18.0,6.0,4.0,17.0,23.0
0.44,0.375,0.667,2.0,31.0,23.0,5.0,6.0,8.0,22.0
0.427,0.368,0.75,14.0,33.0,24.0,8.0,4.0,13.0,19.0
0.512,0.385,0.742,19.0,37.0,23.0,5.0,7.0,18.0,24.0
0.483,0.476,0.667,5.0,32.0,28.0,5.0,3.0,15.0,20.0
0.429,0.355,0.769,15.0,29.0,24.0,5.0,4.0,19.0,13.0
0.451,0.444,0.806,9.0,23.0,23.0,8.0,1.0,12.0,20.0
0.408,0.143,0.8,9.0,44.0,22.0,4.0,5.0,14.0,16.0
0.408,0.2,0.769,9.0,26.0,16.0,5.0,3.0,14.0,20.0
0.577,0.333,0.727,14.0,38.0,24.0,8.0,4.0,22.0,17.0
0.427,0.333,0.844,11.0,35.0,12.0,2.0,4.0,9.0,15.0
0.382,0.196,0.75,16.0,35.0,24.0,8.0,8.0,16.0,14.0
0.458,0.412,0.714,9.0,34.0,21.0,8.0,5.0,16.0,21.0
0.434,0.484,0.96,12.0,29.0,23.0,4.0,7.0,24.0,24.0
0.461,0.391,0.71,7.0,34.0,23.0,6.0,6.0,12.0,15.0
0.481,0.176,0.813,9.0,35.0,18.0,7.0,0.0,11.0,18.0
0.545,0.389,0.808,7.0,34.0,27.0,11.0,5.0,18.0,20.0
0.43,0.364,0.8,7.0,31.0,21.0,9.0,5.0,9.0,23.0
0.461,0.381,0.727,11.0,35.0,20.0,8.0,6.0,21.0,16.0
0.449,0.383,0.794,9.0,40.0,27.0,3.0,6.0,12.0,19.0
0.484,0.441,0.786,12.0,35.0,32.0,6.0,4.0,16.0,14.0
0.461,0.4,0.308,9.0,36.0,18.0,4.0,7.0,13.0,19.0
0.513,0.483,0.733,2.0,37.0,21.0,5.0,3.0,11.0,27.0
0.384,0.278,0.625,12.0,38.0,23.0,4.0,5.0,20.0,19.0
0.417,0.167,0.783,14.0,29.0,13.0,7.0,6.0,15.0,28.0
0.528,0.357,0.917,10.0,36.0,26.0,7.0,7.0,11.0,15.0
0.506,0.432,0.667,9.0,33.0,35.0,7.0,5.0,17.0,13.0
0.459,0.308,0.781,13.0,29.0,24.0,4.0,9.0,13.0,18.0
0.417,0.167,0.808,12.0,31.0,15.0,7.0,9.0,17.0,18.0
0.419,0.25,0.852,14.0,35.0,19.0,6.0,6.0,12.0,26.0
0.443,0.422,0.733,12.0,27.0,24.0,8.0,6.0,14.0,16.0
0.345,0.222,0.857,14.0,29.0,8.0,3.0,7.0,14.0,14.0
0.575,0.5,0.722,12.0,24.0,33.0,7.0,3.0,14.0,16.0
0.5,0.514,0.818,6.0,33.0,31.0,9.0,8.0,14.0,20.0
0.49,0.314,0.955,14.0,28.0,32.0,8.0,6.0,16.0,34.0
0.494,0.385,0.882,11.0,30.0,23.0,7.0,6.0,18.0,18.0
0.524,0.529,0.692,6.0,34.0,30.0,7.0,1.0,17.0,17.0
0.443,0.357,0.913,6.0,31.0,24.0,9.0,6.0,11.0,25.0
0.456,0.444,0.75,17.0,24.0,18.0,11.0,4.0,16.0,20.0
0.516,0.462,0.692,6.0,41.0,36.0,4.0,6.0,11.0,17.0
0.415,0.222,0.9,16.0,33.0,18.0,9.0,8.0,14.0,17.0
0.523,0.5,0.909,4.0,33.0,35.0,8.0,11.0,7.0,24.0
0.419,0.44,0.778,13.0,35.0,14.0,8.0,9.0,19.0,17.0
0.607,0.522,0.842,9.0,30.0,36.0,8.0,0.0,11.0,18.0
0.413,0.324,0.75,14.0,42.0,22.0,9.0,12.0,16.0,23.0
0.561,0.286,0.625,9.0,37.0,22.0,5.0,4.0,20.0,16.0
0.481,0.368,0.867,8.0,34.0,26.0,7.0,6.0,11.0,22.0
0.507,0.526,0.818,6.0,24.0,28.0,6.0,4.0,16.0,21.0
0.513,0.31,0.771,11.0,34.0,21.0,7.0,5.0,19.0,21.0
0.488,0.44,0.947,10.0,29.0,26.0,6.0,3.0,15.0,14.0
0.512,0.487,0.789,6.0,34.0,28.0,13.0,6.0,16.0,21.0
0.393,0.289,0.882,6.0,37.0,25.0,5.0,6.0,15.0,17.0
0.5,0.647,0.742,15.0,26.0,22.0,11.0,1.0,10.0,30.0
0.392,0.176,0.733,12.0,27.0,16.0,16.0,4.0,23.0,21.0
0.422,0.375,0.846,13.0,29.0,20.0,8.0,10.0,16.0,14.0
0.402,0.244,0.806,10.0,21.0,19.0,9.0,2.0,12.0,20.0
0.42,0.1,0.741,10.0,38.0,17.0,3.0,7.0,16.0,18.0
0.495,0.462,1.0,8.0,31.0,23.0,5.0,2.0,11.0,15.0
0.506,0.542,0.75,10.0,18.0,26.0,9.0,2.0,11.0,32.0
0.381,0.304,0.821,6.0,29.0,20.0,11.0,4.0,14.0,19.0
0.553,0.536,0.912,8.0,33.0,24.0,9.0,6.0,19.0,19.0
0.525,0.563,0.619,9.0,27.0,29.0,4.0,1.0,17.0,26.0
0.461,0.421,0.813,7.0,31.0,20.0,9.0,2.0,15.0,21.0
0.425,0.308,0.563,13.0,29.0,22.0,6.0,3.0,20.0,11.0
0.554,0.444,0.87,11.0,28.0,22.0,4.0,4.0,17.0,14.0
0.369,0.125,0.647,11.0,25.0,10.0,7.0,9.0,17.0,25.0
0.303,0.231,0.8,14.0,31.0,15.0,14.0,6.0,12.0,23.0
0.47,0.379,0.788,6.0,37.0,28.0,11.0,3.0,14.0,24.0
0.49,0.405,0.5,8.0,37.0,19.0,9.0,11.0,10.0,18.0
0.47,0.538,0.714,14.0,29.0,22.0,6.0,4.0,12.0,27.0
0.538,0.444,0.96,7.0,35.0,27.0,7.0,5.0,16.0,21.0
0.438,0.429,0.833,7.0,37.0,13.0,9.0,3.0,9.0,21.0
0.407,0.167,0.667,11.0,24.0,20.0,2.0,5.0,15.0,25.0
0.584,0.423,1.0,3.0,32.0,29.0,6.0,11.0,13.0,17.0
0.511,0.483,0.85,18.0,33.0,37.0,6.0,7.0,16.0,18.0
0.487,0.583,0.667,12.0,32.0,21.0,3.0,7.0,21.0,23.0
0.402,0.167,0.647,16.0,23.0,22.0,10.0,5.0,14.0,20.0
0.291,0.2,0.818,8.0,24.0,11.0,5.0,3.0,14.0,16.0
0.529,0.424,0.706,4.0,29.0,27.0,8.0,6.0,11.0,14.0
0.351,0.133,0.727,15.0,38.0,22.0,9.0,10.0,13.0,23.0
0.434,0.333,0.952,5.0,24.0,16.0,7.0,1.0,10.0,20.0
0.4,0.357,0.55,11.0,30.0,18.0,2.0,3.0,15.0,21.0
0.488,0.382,0.538,14.0,27.0,20.0,12.0,4.0,14.0,23.0
0.441,0.289,0.773,22.0,32.0,28.0,5.0,6.0,13.0,21.0
0.388,0.345,0.7,16.0,32.0,20.0,3.0,7.0,23.0,21.0
0.427,0.462,0.733,12.0,31.0,25.0,8.0,4.0,11.0,15.0
0.418,0.25,0.857,14.0,25.0,22.0,4.0,3.0,14.0,20.0
0.423,0.412,0.786,15.0,23.0,19.0,13.0,8.0,19.0,20.0
0.506,0.65,0.714,7.0,30.0,20.0,7.0,5.0,12.0,26.0
0.464,0.429,0.733,10.0,24.0,18.0,10.0,6.0,19.0,25.0
0.44,0.308,0.844,15.0,29.0,18.0,11.0,10.0,15.0,24.0
0.368,0.295,0.889,16.0,38.0,20.0,6.0,8.0,11.0,29.0
0.426,0.286,0.727,13.0,31.0,26.0,10.0,3.0,16.0,22.0
0.533,0.353,0.829,7.0,30.0,25.0,12.0,7.0,17.0,18.0
0.397,0.3,0.788,7.0,33.0,21.0,6.0,8.0,11.0,26.0
0.475,0.381,0.933,9.0,36.0,22.0,5.0,6.0,18.0,15.0
0.398,0.333,0.76,11.0,42.0,23.0,7.0,1.0,18.0,24.0
0.453,0.333,0.561,4.0,43.0,18.0,6.0,4.0,17.0,24.0
0.323,0.231,0.917,8.0,37.0,18.0,5.0,6.0,14.0,15.0
0.393,0.2,0.688,19.0,24.0,22.0,3.0,5.0,11.0,37.0
0.489,0.435,0.789,14.0,37.0,26.0,3.0,6.0,7.0,19.0
0.5,0.344,0.821,11.0,31.0,32.0,8.0,6.0,12.0,15.0
0.482,0.433,0.385,14.0,39.0,22.0,4.0,2.0,25.0,18.0
0.577,0.444,0.824,10.0,37.0,25.0,11.0,7.0,22.0,19.0
0.488,0.357,0.818,9.0,32.0,21.0,6.0,7.0,18.0,25.0
0.432,0.286,0.711,9.0,29.0,19.0,11.0,6.0,12.0,20.0
0.422,0.333,0.733,19.0,36.0,22.0,12.0,7.0,17.0,16.0
0.385,0.375,0.75,23.0,22.0,20.0,13.0,2.0,9.0,19.0
0.438,0.2,0.818,9.0,33.0,18.0,7.0,10.0,23.0,16.0
0.388,0.214,0.643,12.0,35.0,16.0,10.0,5.0,21.0,25.0
0.525,0.6,0.619,9.0,34.0,29.0,7.0,4.0,14.0,21.0
0.533,0.4,0.762,6.0,27.0,29.0,15.0,6.0,12.0,24.0
0.47,0.286,0.941,8.0,26.0,24.0,10.0,5.0,9.0,19.0
0.42,0.357,0.786,13.0,28.0,22.0,5.0,5.0,15.0,15.0
0.471,0.4,1.0,6.0,34.0,25.0,6.0,4.0,12.0,17.0
0.438,0.25,0.875,1.0,26.0,25.0,10.0,9.0,17.0,18.0
0.461,0.4,0.727,13.0,25.0,16.0,9.0,5.0,11.0,19.0
0.391,0.387,0.789,19.0,32.0,24.0,2.0,3.0,17.0,22.0
0.463,0.25,0.706,19.0,39.0,23.0,6.0,3.0,17.0,20.0
0.466,0.292,0.708,15.0,29.0,24.0,15.0,5.0,18.0,16.0
0.429,0.389,0.609,7.0,21.0,16.0,12.0,4.0,9.0,20.0
0.398,0.318,0.765,13.0,39.0,25.0,5.0,2.0,13.0,20.0
0.468,0.353,0.676,13.0,33.0,24.0,3.0,3.0,16.0,21.0
0.438,0.24,0.577,10.0,28.0,17.0,3.0,2.0,12.0,19.0
0.394,0.4,0.714,8.0,28.0,13.0,12.0,5.0,16.0,23.0
0.477,0.286,0.757,16.0,37.0,17.0,4.0,0.0,13.0,29.0
0.432,0.438,0.718,15.0,28.0,18.0,16.0,2.0,13.0,28.0
0.493,0.263,0.68,9.0,35.0,21.0,7.0,17.0,13.0,15.0
0.379,0.278,0.696,18.0,34.0,23.0,3.0,7.0,10.0,22.0
0.442,0.462,0.929,8.0,27.0,23.0,6.0,4.0,15.0,25.0
0.571,0.273,0.649,10.0,38.0,31.0,8.0,7.0,13.0,26.0
0.538,0.452,0.786,13.0,37.0,26.0,3.0,4.0,15.0,17.0
0.475,0.333,0.875,11.0,32.0,20.0,8.0,6.0,20.0,25.0
0.47,0.55,0.75,11.0,29.0,24.0,9.0,7.0,7.0,15.0
0.414,0.294,0.815,8.0,33.0,24.0,10.0,7.0,10.0,20.0
0.4,0.344,0.857,18.0,33.0,25.0,6.0,4.0,18.0,24.0
0.463,0.5,0.913,12.0,29.0,17.0,5.0,7.0,13.0,24.0
0.427,0.375,0.897,14.0,28.0,13.0,6.0,11.0,14.0,26.0
0.366,0.125,0.737,9.0,40.0,14.0,7.0,7.0,16.0,20.0
0.543,0.393,0.714,11.0,40.0,29.0,6.0,11.0,15.0,22.0
0.446,0.667,0.742,7.0,34.0,25.0,4.0,3.0,15.0,23.0
0.443,0.324,0.714,9.0,28.0,27.0,8.0,4.0,13.0,12.0
0.54,0.387,1.0,11.0,42.0,22.0,5.0,4.0,21.0,11.0
0.474,0.5,0.696,16.0,28.0,25.0,8.0,2.0,16.0,22.0
0.5,0.429,0.875,11.0,34.0,26.0,10.0,5.0,14.0,18.0
0.563,0.526,1.0,7.0,36.0,27.0,3.0,1.0,17.0,23.0
0.557,0.273,0.8,3.0,30.0,24.0,6.0,5.0,16.0,26.0
0.517,0.333,0.741,11.0,19.0,31.0,13.0,4.0,15.0,23.0
0.471,0.227,0.867,14.0,36.0,20.0,5.0,6.0,15.0,17.0
0.465,0.385,0.821,15.0,36.0,22.0,10.0,4.0,11.0,19.0
0.411,0.35,0.682,8.0,28.0,20.0,3.0,3.0,12.0,19.0
0.473,0.297,0.882,9.0,33.0,20.0,9.0,9.0,12.0,14.0
0.526,0.5,0.818,9.0,28.0,39.0,12.0,10.0,10.0,21.0
0.453,0.326,0.588,10.0,33.0,22.0,12.0,6.0,14.0,27.0
0.568,0.714,0.85,9.0,31.0,23.0,2.0,4.0,17.0,18.0
0.5,0.353,0.667,8.0,39.0,25.0,6.0,6.0,15.0,23.0
0.464,0.556,0.708,9.0,35.0,27.0,1.0,6.0,15.0,23.0
0.355,0.143,0.741,9.0,38.0,19.0,6.0,7.0,11.0,18.0
0.452,0.391,0.813,16.0,35.0,23.0,10.0,7.0,17.0,22.0
0.478,0.364,0.913,14.0,32.0,24.0,10.0,1.0,15.0,24.0
0.512,0.375,0.684,7.0,24.0,24.0,12.0,3.0,13.0,18.0
0.443,0.5,0.682,15.0,37.0,18.0,3.0,5.0,17.0,16.0
0.483,0.3,0.75,18.0,25.0,17.0,8.0,1.0,17.0,23.0
0.512,0.238,0.708,8.0,27.0,25.0,9.0,2.0,14.0,24.0
0.406,0.375,0.682,12.0,29.0,24.0,9.0,4.0,9.0,14.0
0.465,0.28,0.909,16.0,23.0,21.0,9.0,2.0,18.0,20.0
0.355,0.467,0.793,17.0,30.0,22.0,5.0,4.0,5.0,24.0
0.451,0.5,0.867,13.0,24.0,18.0,5.0,10.0,10.0,21.0
0.513,0.4,0.813,7.0,39.0,27.0,9.0,7.0,19.0,21.0
0.472,0.353,0.818,13.0,28.0,29.0,7.0,4.0,6.0,20.0
0.565,0.5,0.833,6.0,29.0,27.0,8.0,1.0,3.0,18.0
0.406,0.283,0.68,13.0,32.0,24.0,12.0,6.0,15.0,19.0
0.413,0.333,0.842,12.0,41.0,26.0,5.0,3.0,10.0,22.0
0.481,0.267,0.704,12.0,30.0,30.0,9.0,5.0,13.0,18.0
0.386,0.133,0.826,11.0,30.0,15.0,6.0,3.0,13.0,19.0
0.5,0.4,0.933,4.0,36.0,24.0,11.0,1.0,14.0,18.0
0.511,0.286,0.808,13.0,34.0,25.0,7.0,8.0,15.0,28.0
0.449,0.286,0.818,10.0,31.0,22.0,3.0,9.0,12.0,19.0
0.432,0.308,0.81,11.0,21.0,25.0,9.0,1.0,8.0,23.0
0.513,0.44,0.526,10.0,29.0,31.0,9.0,12.0,17.0,21.0
0.481,0.391,0.625,12.0,37.0,24.0,5.0,8.0,15.0,16.0
0.42,0.357,0.88,15.0,36.0,26.0,6.0,3.0,12.0,19.0
0.341,0.133,0.789,12.0,28.0,13.0,11.0,5.0,9.0,17.0
0.46,0.25,0.815,9.0,37.0,26.0,9.0,6.0,18.0,18.0
0.458,0.393,0.8,15.0,43.0,21.0,6.0,4.0,15.0,24.0
0.452,0.485,0.743,5.0,30.0,26.0,7.0,9.0,15.0,30.0
0.414,0.286,0.87,16.0,37.0,19.0,8.0,5.0,10.0,16.0
0.395,0.318,0.718,13.0,27.0,18.0,8.0,4.0,14.0,21.0
0.537,0.361,0.731,7.0,29.0,28.0,8.0,5.0,12.0,16.0
0.382,0.319,0.81,16.0,30.0,22.0,6.0,4.0,14.0,19.0
0.493,0.286,0.5,11.0,28.0,24.0,9.0,7.0,17.0,24.0
0.459,0.25,0.895,13.0,32.0,18.0,10.0,9.0,19.0,29.0
0.462,0.25,0.9,9.0,34.0,18.0,4.0,8.0,13.0,18.0
0.484,0.487,0.9,13.0,34.0,28.0,15.0,9.0,22.0,21.0
0.605,0.563,0.667,10.0,35.0,36.0,8.0,3.0,19.0,17.0
0.457,0.241,0.813,7.0,32.0,20.0,11.0,6.0,19.0,22.0
0.482,0.385,0.846,13.0,26.0,21.0,7.0,7.0,13.0,22.0
0.493,0.333,0.8,10.0,44.0,22.0,9.0,1.0,23.0,34.0
0.476,0.333,0.64,17.0,29.0,24.0,12.0,6.0,10.0,13.0
0.462,0.357,0.882,12.0,21.0,20.0,5.0,4.0,13.0,17.0
0.378,0.333,0.732,13.0,37.0,21.0,11.0,6.0,17.0,33.0
0.457,0.357,0.842,10.0,38.0,24.0,9.0,4.0,13.0,16.0
0.532,0.267,0.867,8.0,31.0,21.0,5.0,6.0,16.0,25.0
0.515,0.438,0.788,6.0,39.0,22.0,10.0,10.0,17.0,23.0
0.426,0.345,0.647,17.0,34.0,29.0,6.0,6.0,17.0,19.0
0.507,0.364,0.676,8.0,28.0,18.0,11.0,9.0,15.0,21.0
0.506,0.351,0.867,5.0,30.0,34.0,5.0,10.0,17.0,19.0
0.415,0.423,0.889,11.0,34.0,20.0,8.0,5.0,15.0,21.0
0.47,0.385,0.8,9.0,37.0,20.0,7.0,6.0,15.0,21.0
0.581,0.48,0.667,7.0,34.0,19.0,10.0,8.0,16.0,28.0
0.473,0.346,0.864,11.0,49.0,29.0,3.0,8.0,15.0,20.0
0.352,0.378,0.667,15.0,31.0,25.0,7.0,5.0,9.0,20.0
0.506,0.667,0.846,4.0,34.0,20.0,2.0,2.0,17.0,23.0
0.432,0.345,0.632,11.0,35.0,22.0,1.0,6.0,11.0,13.0
0.447,0.308,0.72,9.0,38.0,18.0,14.0,9.0,12.0,17.0
0.337,0.143,0.731,7.0,28.0,20.0,10.0,6.0,14.0,16.0
0.477,0.382,0.833,11.0,33.0,21.0,9.0,5.0,17.0,27.0
0.48,0.429,0.708,11.0,43.0,24.0,7.0,8.0,24.0,25.0
0.548,0.368,0.714,7.0,32.0,28.0,6.0,8.0,14.0,25.0
0.407,0.429,0.692,17.0,25.0,24.0,4.0,0.0,9.0,24.0
0.416,0.406,0.76,17.0,34.0,22.0,8.0,1.0,13.0,19.0
0.529,0.35,0.815,14.0,38.0,35.0,12.0,11.0,16.0,20.0
0.512,0.364,0.697,13.0,32.0,21.0,6.0,2.0,9.0,17.0
0.488,0.467,0.813,10.0,35.0,23.0,11.0,5.0,15.0,24.0
0.388,0.462,0.613,7.0,27.0,17.0,8.0,5.0,18.0,23.0
0.506,0.342,0.846,8.0,35.0,26.0,11.0,4.0,12.0,22.0
0.5,0.417,0.775,14.0,41.0,28.0,9.0,5.0,29.0,24.0
0.519,0.214,0.88,6.0,20.0,25.0,10.0,2.0,11.0,26.0
0.422,0.222,0.731,7.0,25.0,21.0,5.0,2.0,11.0,24.0
0.394,0.235,0.571,11.0,28.0,13.0,5.0,3.0,18.0,19.0
0.452,0.4,0.909,11.0,35.0,25.0,5.0,4.0,18.0,23.0
0.512,0.259,0.897,12.0,27.0,27.0,10.0,4.0,10.0,19.0
0.451,0.6,0.786,8.0,39.0,23.0,10.0,9.0,23.0,19.0
0.526,0.333,0.857,7.0,33.0,19.0,7.0,6.0,15.0,18.0
0.447,0.304,0.679,8.0,31.0,25.0,5.0,1.0,14.0,21.0
0.425,0.333,0.731,13.0,30.0,14.0,5.0,5.0,15.0,15.0
0.411,0.323,0.645,24.0,33.0,22.0,5.0,12.0,10.0,16.0
0.427,0.364,0.632,15.0,35.0,18.0,6.0,4.0,16.0,25.0
0.5,0.436,0.611,7.0,46.0,35.0,8.0,6.0,7.0,12.0
0.487,0.259,0.769,11.0,26.0,23.0,6.0,3.0,12.0,22.0
0.384,0.4,0.813,28.0,25.0,27.0,7.0,5.0,12.0,12.0
0.495,0.303,0.692,14.0,42.0,21.0,8.0,3.0,11.0,19.0
0.38,0.294,0.667,10.0,31.0,17.0,9.0,3.0,12.0,21.0
0.413,0.405,0.759,13.0,36.0,19.0,5.0,4.0,24.0,21.0
0.526,0.353,0.773,10.0,27.0,22.0,7.0,2.0,9.0,25.0
0.424,0.375,0.833,20.0,37.0,24.0,8.0,4.0,12.0,15.0
0.436,0.25,0.786,19.0,24.0,16.0,4.0,3.0,13.0,26.0
0.382,0.222,0.833,9.0,33.0,17.0,4.0,12.0,17.0,17.0
0.449,0.313,0.864,11.0,23.0,19.0,6.0,5.0,11.0,24.0
0.391,0.333,0.75,17.0,33.0,19.0,7.0,5.0,22.0,29.0
0.39,0.583,0.963,9.0,34.0,19.0,8.0,7.0,12.0,15.0
0.483,0.294,0.704,10.0,29.0,28.0,14.0,2.0,13.0,20.0
0.432,0.227,0.875,9.0,33.0,23.0,8.0,4.0,14.0,15.0
0.461,0.2,0.739,15.0,27.0,23.0,8.0,3.0,15.0,30.0
0.478,0.444,0.733,12.0,29.0,24.0,6.0,6.0,18.0,27.0
0.514,0.545,0.783,8.0,25.0,26.0,8.0,7.0,15.0,23.0
0.48,0.348,0.762,10.0,34.0,24.0,7.0,6.0,14.0,25.0
0.488,0.353,0.765,7.0,38.0,20.0,8.0,4.0,5.0,11.0
0.403,0.28,0.958,13.0,42.0,17.0,3.0,5.0,21.0,19.0
0.459,0.417,0.882,12.0,36.0,23.0,6.0,8.0,14.0,14.0
0.606,0.75,0.667,3.0,33.0,27.0,6.0,8.0,14.0,19.0
0.429,0.368,0.757,6.0,34.0,17.0,10.0,1.0,13.0,21.0
0.375,0.243,0.895,11.0,34.0,16.0,8.0,3.0,11.0,12.0
0.482,0.476,0.786,3.0,31.0,23.0,7.0,4.0,7.0,26.0
0.481,0.267,0.711,15.0,23.0,22.0,7.0,6.0,12.0,15.0
0.494,0.412,0.824,11.0,30.0,29.0,2.0,5.0,9.0,22.0
0.471,0.474,0.813,5.0,34.0,17.0,7.0,8.0,18.0,21.0
0.471,0.333,0.81,8.0,35.0,25.0,7.0,5.0,10.0,16.0
0.469,0.167,0.76,10.0,31.0,24.0,11.0,6.0,17.0,25.0
0.551,0.407,0.75,9.0,30.0,32.0,4.0,5.0,19.0,23.0
0.464,0.524,0.727,16.0,24.0,17.0,5.0,6.0,14.0,22.0
0.375,0.368,0.792,10.0,31.0,17.0,5.0,2.0,19.0,26.0
0.434,0.28,0.542,10.0,43.0,26.0,5.0,7.0,11.0,23.0
0.447,0.2,0.75,18.0,25.0,27.0,11.0,5.0,13.0,21.0
0.43,0.35,0.688,11.0,39.0,22.0,5.0,4.0,7.0,13.0
0.474,0.533,0.706,12.0,30.0,22.0,12.0,2.0,22.0,23.0
0.452,0.25,0.913,11.0,34.0,22.0,6.0,5.0,12.0,17.0
0.459,0.386,0.684,4.0,37.0,27.0,8.0,5.0,16.0,25.0
0.541,0.41,0.774,12.0,40.0,31.0,5.0,1.0,13.0,18.0
0.485,0.308,0.792,7.0,24.0,19.0,9.0,2.0,16.0,19.0
0.351,0.227,0.789,10.0,35.0,11.0,8.0,5.0,19.0,15.0
0.451,0.375,0.8,13.0,32.0,20.0,5.0,4.0,16.0,20.0
0.443,0.226,0.652,11.0,39.0,21.0,12.0,7.0,19.0,26.0
0.584,0.409,0.667,12.0,31.0,24.0,9.0,2.0,9.0,19.0
0.432,0.444,0.833,15.0,35.0,21.0,7.0,7.0,16.0,14.0
0.48,0.353,0.778,11.0,30.0,23.0,11.0,6.0,18.0,16.0
0.413,0.188,1.0,11.0,26.0,19.0,5.0,2.0,21.0,16.0
0.489,0.423,0.938,14.0,31.0,27.0,4.0,6.0,21.0,22.0
0.5,0.44,0.667,17.0,31.0,33.0,8.0,2.0,13.0,16.0
0.42,0.425,0.8,10.0,38.0,26.0,6.0,5.0,17.0,23.0
0.518,0.533,0.75,10.0,40.0,28.0,16.0,9.0,13.0,23.0
0.384,0.222,0.867,17.0,33.0,24.0,7.0,6.0,14.0,19.0
0.474,0.222,0.759,15.0,34.0,25.0,8.0,9.0,16.0,19.0
0.443,0.206,0.654,14.0,36.0,30.0,9.0,11.0,11.0,20.0
0.506,0.25,0.8,12.0,28.0,25.0,7.0,5.0,10.0,19.0
0.446,0.391,0.632,15.0,34.0,23.0,9.0,5.0,11.0,27.0
0.397,0.143,0.731,9.0,22.0,19.0,14.0,4.0,18.0,23.0
0.531,0.429,0.739,7.0,33.0,27.0,8.0,7.0,20.0,26.0
0.52,0.5,0.538,15.0,38.0,32.0,6.0,11.0,14.0,16.0
0.474,0.444,0.793,12.0,32.0,21.0,8.0,4.0,13.0,15.0
0.467,0.333,0.842,10.0,23.0,18.0,7.0,5.0,13.0,22.0
0.469,0.611,0.588,10.0,33.0,26.0,7.0,5.0,11.0,17.0
0.463,0.474,0.889,16.0,19.0,18.0,7.0,3.0,10.0,27.0
0.534,0.391,0.762,8.0,35.0,31.0,5.0,4.0,13.0,25.0
0.425,0.333,0.897,19.0,23.0,27.0,7.0,4.0,15.0,18.0
0.539,0.571,0.722,12.0,29.0,30.0,9.0,8.0,12.0,17.0
0.556,0.452,0.607,4.0,29.0,26.0,7.0,3.0,13.0,20.0
0.405,0.6,0.588,15.0,34.0,23.0,13.0,3.0,16.0,24.0
0.412,0.316,0.76,16.0,29.0,21.0,8.0,5.0,16.0,18.0
0.494,0.75,0.9,13.0,39.0,28.0,6.0,6.0,14.0,17.0
0.406,0.333,0.605,20.0,31.0,27.0,11.0,1.0,17.0,24.0
