fg_pct_away,fg3_pct_away,ft_pct_away,oreb_away,dreb_away,ast_away,stl_away,blk_away,tov_away,pf_away
0.584,0.565,0.783,10.0,25.0,27.0,6.0,2.0,14.0,20.0
0.494,0.333,0.714,13.0,30.0,19.0,9.0,3.0,15.0,10.0
0.537,0.278,0.733,10.0,27.0,18.0,5.0,3.0,16.0,18.0
0.351,0.125,0.607,13.0,36.0,13.0,5.0,4.0,16.0,14.0
0.482,0.278,0.688,15.0,29.0,28.0,11.0,4.0,12.0,11.0
0.464,0.176,0.875,9.0,34.0,25.0,7.0,4.0,16.0,17.0
0.446,0.583,0.688,10.0,32.0,14.0,6.0,2.0,16.0,25.0
0.57,0.471,0.682,7.0,32.0,37.0,11.0,2.0,16.0,28.0
0.441,0.308,0.889,14.0,33.0,27.0,7.0,5.0,10.0,16.0
0.356,0.286,0.737,17.0,27.0,18.0,7.0,4.0,21.0,27.0
0.459,0.556,1.0,8.0,33.0,18.0,3.0,5.0,15.0,20.0
0.398,0.333,0.679,13.0,31.0,30.0,5.0,2.0,11.0,25.0
0.587,0.313,0.667,8.0,33.0,23.0,5.0,7.0,16.0,24.0
0.483,0.412,0.7,6.0,41.0,30.0,13.0,11.0,12.0,18.0
0.372,0.222,0.833,14.0,27.0,17.0,8.0,4.0,13.0,22.0
0.413,0.429,0.667,7.0,35.0,23.0,6.0,4.0,16.0,25.0
0.412,0.5,0.731,5.0,30.0,15.0,7.0,7.0,22.0,20.0
0.457,0.308,0.684,13.0,33.0,31.0,11.0,9.0,11.0,23.0
0.472,0.4,0.818,10.0,35.0,26.0,3.0,4.0,13.0,28.0
0.435,0.29,0.844,9.0,37.0,22.0,9.0,8.0,17.0,23.0
0.344,0.385,0.81,23.0,32.0,18.0,6.0,3.0,19.0,22.0
0.439,0.467,0.913,6.0,26.0,22.0,7.0,9.0,11.0,21.0
0.447,0.433,0.667,14.0,32.0,24.0,6.0,4.0,21.0,21.0
0.394,0.343,0.833,15.0,39.0,21.0,7.0,5.0,18.0,18.0
0.416,0.412,0.793,10.0,46.0,15.0,3.0,7.0,12.0,22.0
0.466,0.351,0.7,13.0,32.0,25.0,8.0,3.0,18.0,17.0
0.398,0.292,0.833,12.0,44.0,25.0,7.0,3.0,15.0,24.0
0.585,0.381,0.857,8.0,36.0,16.0,5.0,6.0,15.0,21.0
0.437,0.4,0.613,14.0,29.0,22.0,9.0,6.0,14.0,17.0
0.521,0.6,0.789,1.0,40.0,22.0,12.0,10.0,14.0,20.0
0.37,0.353,0.667,13.0,29.0,12.0,8.0,1.0,13.0,14.0
0.443,0.182,0.792,11.0,31.0,17.0,6.0,7.0,15.0,19.0
0.417,0.429,0.692,11.0,33.0,19.0,5.0,0.0,17.0,19.0
0.38,0.316,0.833,10.0,35.0,17.0,5.0,4.0,12.0,25.0
0.453,0.417,0.704,16.0,32.0,20.0,7.0,8.0,18.0,20.0
0.624,0.4,0.767,14.0,38.0,28.0,5.0,5.0,19.0,18.0
0.471,0.417,0.862,13.0,27.0,25.0,9.0,6.0,16.0,27.0
0.482,0.5,0.76,17.0,29.0,20.0,11.0,4.0,21.0,31.0
0.345,0.214,0.684,16.0,29.0,12.0,7.0,2.0,15.0,18.0
0.431,0.286,0.824,8.0,39.0,23.0,5.0,2.0,27.0,27.0
0.478,0.2,0.727,10.0,32.0,20.0,9.0,5.0,20.0,14.0
0.494,0.5,0.862,17.0,32.0,29.0,3.0,4.0,12.0,24.0
0.357,0.095,0.692,7.0,49.0,18.0,5.0,10.0,20.0,23.0
0.424,0.2,0.5,14.0,33.0,21.0,10.0,2.0,8.0,17.0
0.373,0.294,0.783,16.0,22.0,11.0,14.0,4.0,27.0,20.0
0.413,0.24,0.8,3.0,37.0,14.0,9.0,7.0,13.0,21.0
0.464,0.462,0.556,15.0,30.0,20.0,12.0,5.0,18.0,22.0
0.432,0.294,0.8,18.0,35.0,26.0,4.0,3.0,12.0,25.0
0.367,0.286,0.737,15.0,22.0,15.0,8.0,8.0,10.0,22.0
0.376,0.389,0.7,13.0,38.0,21.0,10.0,5.0,18.0,16.0
0.456,0.231,0.645,11.0,34.0,25.0,9.0,9.0,14.0,24.0
0.43,0.4,0.8,16.0,27.0,20.0,13.0,3.0,21.0,15.0
0.46,0.364,0.767,20.0,30.0,23.0,6.0,2.0,18.0,26.0
0.405,0.571,0.917,10.0,29.0,17.0,5.0,4.0,17.0,12.0
0.422,0.5,0.741,13.0,22.0,21.0,9.0,8.0,11.0,24.0
0.4,0.214,1.0,22.0,35.0,26.0,9.0,4.0,15.0,22.0
0.44,0.267,0.81,19.0,31.0,15.0,2.0,5.0,16.0,19.0
0.418,0.308,0.844,8.0,29.0,17.0,10.0,8.0,16.0,22.0
0.521,0.077,0.72,10.0,21.0,15.0,12.0,4.0,12.0,23.0
0.477,0.313,0.8,16.0,33.0,21.0,8.0,6.0,12.0,19.0
0.461,0.375,0.846,18.0,33.0,21.0,11.0,5.0,15.0,25.0
0.457,0.346,0.684,11.0,22.0,21.0,8.0,6.0,12.0,23.0
0.457,0.545,0.857,11.0,29.0,15.0,5.0,4.0,8.0,24.0
0.451,0.308,0.739,7.0,27.0,20.0,9.0,6.0,17.0,19.0
0.459,0.25,0.743,16.0,35.0,24.0,7.0,3.0,16.0,35.0
0.326,0.133,0.556,16.0,28.0,14.0,14.0,2.0,14.0,24.0
0.522,0.0,0.87,8.0,23.0,22.0,7.0,5.0,18.0,25.0
0.466,0.429,0.8,11.0,35.0,23.0,5.0,6.0,13.0,17.0
0.432,0.375,0.787,8.0,33.0,18.0,14.0,2.0,15.0,19.0
0.507,0.444,0.871,12.0,37.0,17.0,6.0,3.0,20.0,23.0
0.398,0.583,0.714,13.0,30.0,17.0,13.0,1.0,17.0,25.0
0.44,0.261,0.688,15.0,28.0,26.0,4.0,2.0,18.0,15.0
0.53,0.636,0.833,8.0,34.0,32.0,6.0,3.0,16.0,25.0
0.516,0.4,0.75,14.0,27.0,30.0,6.0,2.0,16.0,13.0
0.545,0.625,0.737,12.0,25.0,31.0,11.0,2.0,9.0,17.0
0.507,0.5,0.682,8.0,35.0,22.0,3.0,6.0,15.0,28.0
0.448,0.333,0.69,11.0,34.0,22.0,6.0,2.0,6.0,27.0
0.45,0.421,0.826,11.0,29.0,19.0,4.0,2.0,11.0,16.0
0.43,0.314,0.688,1.0,40.0,25.0,7.0,5.0,12.0,20.0
0.418,0.364,0.778,9.0,22.0,20.0,16.0,3.0,17.0,19.0
0.418,0.25,0.721,15.0,43.0,29.0,12.0,4.0,21.0,20.0
0.444,0.429,0.84,10.0,35.0,18.0,6.0,8.0,12.0,24.0
0.469,0.625,0.75,8.0,31.0,17.0,4.0,4.0,15.0,24.0
0.42,0.273,0.833,10.0,30.0,13.0,4.0,3.0,11.0,25.0
0.488,0.343,0.773,9.0,27.0,26.0,8.0,4.0,14.0,17.0
0.419,0.154,0.618,11.0,37.0,20.0,5.0,14.0,15.0,20.0
0.43,0.333,0.56,7.0,33.0,26.0,8.0,3.0,10.0,24.0
0.325,0.364,0.826,15.0,30.0,12.0,5.0,12.0,19.0,20.0
0.43,0.182,0.769,9.0,28.0,23.0,7.0,5.0,27.0,24.0
0.536,0.5,0.833,9.0,26.0,30.0,9.0,1.0,18.0,26.0
0.413,0.357,0.818,13.0,26.0,18.0,9.0,4.0,14.0,13.0
0.506,0.4,0.767,10.0,40.0,29.0,8.0,4.0,10.0,23.0
0.524,0.371,0.724,10.0,37.0,24.0,11.0,1.0,19.0,18.0
0.507,0.357,0.737,7.0,21.0,25.0,9.0,2.0,14.0,20.0
0.405,0.444,0.75,12.0,23.0,19.0,6.0,5.0,11.0,18.0
0.468,0.37,0.792,9.0,34.0,24.0,4.0,2.0,17.0,20.0
0.389,0.118,0.792,14.0,33.0,18.0,8.0,3.0,11.0,21.0
0.407,0.194,0.667,10.0,30.0,22.0,12.0,7.0,13.0,21.0
0.481,0.345,0.714,8.0,31.0,21.0,4.0,7.0,13.0,23.0
0.515,0.318,0.727,13.0,41.0,28.0,6.0,7.0,13.0,18.0
0.446,0.24,0.778,13.0,41.0,13.0,8.0,7.0,21.0,24.0
0.479,0.111,0.619,15.0,23.0,25.0,8.0,4.0,8.0,22.0
0.461,0.4,0.72,10.0,31.0,21.0,9.0,3.0,15.0,17.0
0.67,0.529,0.688,7.0,42.0,35.0,13.0,7.0,17.0,16.0
0.416,0.2,0.741,13.0,42.0,19.0,7.0,6.0,15.0,22.0
0.36,0.34,0.688,8.0,29.0,21.0,1.0,6.0,10.0,22.0
0.365,0.25,0.548,11.0,27.0,8.0,4.0,4.0,9.0,14.0
0.438,0.368,0.8,12.0,32.0,18.0,4.0,4.0,15.0,26.0
0.419,0.273,0.692,14.0,33.0,26.0,8.0,9.0,13.0,19.0
0.459,0.214,0.762,12.0,20.0,18.0,10.0,6.0,14.0,22.0
0.439,0.5,0.929,7.0,33.0,19.0,6.0,3.0,9.0,20.0
0.414,0.333,0.762,12.0,27.0,16.0,7.0,4.0,25.0,29.0
0.5,0.375,1.0,8.0,25.0,24.0,7.0,1.0,13.0,20.0
0.468,0.278,0.842,13.0,40.0,25.0,6.0,5.0,15.0,26.0
0.395,0.25,0.714,15.0,28.0,25.0,9.0,5.0,9.0,22.0
0.529,0.343,0.92,8.0,39.0,32.0,8.0,8.0,14.0,19.0
0.463,0.389,0.769,10.0,33.0,22.0,6.0,5.0,5.0,20.0
0.5,0.5,0.5,20.0,37.0,30.0,9.0,9.0,21.0,22.0
0.362,0.278,0.692,19.0,29.0,16.0,12.0,7.0,15.0,17.0
0.41,0.333,0.632,8.0,30.0,15.0,14.0,4.0,17.0,16.0
0.488,0.313,0.757,14.0,32.0,19.0,7.0,4.0,14.0,20.0
0.513,0.415,0.64,6.0,26.0,23.0,6.0,2.0,13.0,17.0
0.462,0.394,0.769,7.0,31.0,28.0,8.0,3.0,19.0,33.0
0.455,0.424,0.846,10.0,23.0,22.0,10.0,5.0,22.0,20.0
0.443,0.0,0.771,10.0,36.0,15.0,2.0,5.0,15.0,25.0
0.517,0.269,0.742,13.0,30.0,26.0,12.0,7.0,19.0,25.0
0.341,0.353,0.828,18.0,28.0,20.0,3.0,6.0,13.0,23.0
0.366,0.318,0.944,15.0,33.0,15.0,13.0,5.0,15.0,21.0
0.493,0.438,0.833,8.0,38.0,22.0,9.0,6.0,18.0,25.0
0.446,0.345,0.842,9.0,33.0,29.0,10.0,1.0,7.0,20.0
0.417,0.5,0.625,16.0,28.0,25.0,10.0,5.0,16.0,17.0
0.378,0.36,0.808,16.0,31.0,19.0,9.0,5.0,14.0,30.0
0.405,0.417,0.826,6.0,29.0,19.0,11.0,6.0,17.0,25.0
0.463,0.2,0.8,9.0,40.0,27.0,16.0,5.0,24.0,29.0
0.451,0.353,0.75,8.0,25.0,18.0,5.0,3.0,19.0,21.0
0.467,0.571,0.615,14.0,25.0,17.0,4.0,8.0,11.0,39.0
0.506,0.375,0.789,11.0,23.0,26.0,7.0,3.0,10.0,16.0
0.487,0.316,0.957,12.0,36.0,22.0,2.0,10.0,16.0,22.0
0.449,0.125,0.714,9.0,25.0,17.0,6.0,3.0,9.0,18.0
0.378,0.455,0.667,12.0,44.0,20.0,10.0,4.0,18.0,17.0
0.458,0.417,0.789,11.0,29.0,25.0,8.0,6.0,20.0,33.0
0.453,0.167,0.724,10.0,24.0,19.0,6.0,2.0,14.0,23.0
0.443,0.308,0.722,18.0,28.0,19.0,6.0,5.0,9.0,26.0
0.462,0.8,0.727,6.0,29.0,9.0,7.0,5.0,8.0,24.0
0.416,0.24,0.778,7.0,27.0,15.0,9.0,2.0,8.0,14.0
0.349,0.143,0.875,13.0,26.0,18.0,9.0,2.0,17.0,23.0
0.337,0.182,0.741,16.0,34.0,16.0,10.0,3.0,11.0,17.0
0.482,0.375,0.8,9.0,29.0,27.0,7.0,5.0,13.0,22.0
0.449,0.342,0.875,7.0,34.0,30.0,9.0,8.0,10.0,18.0
0.418,0.077,0.794,10.0,30.0,14.0,5.0,1.0,12.0,29.0
0.486,0.313,0.9,6.0,38.0,19.0,5.0,6.0,19.0,13.0
0.435,0.314,0.848,13.0,32.0,19.0,13.0,2.0,20.0,26.0
0.427,0.211,0.808,19.0,31.0,22.0,9.0,3.0,14.0,19.0
0.5,0.222,0.778,9.0,30.0,17.0,7.0,4.0,14.0,26.0
0.447,0.346,0.963,11.0,24.0,23.0,15.0,4.0,15.0,13.0
0.444,0.409,0.889,7.0,32.0,20.0,6.0,6.0,12.0,18.0
0.476,0.303,0.889,14.0,33.0,18.0,8.0,6.0,14.0,22.0
0.379,0.357,0.714,13.0,39.0,24.0,5.0,6.0,15.0,18.0
0.435,0.31,0.793,17.0,31.0,21.0,6.0,5.0,14.0,17.0
0.385,0.2,0.692,17.0,35.0,21.0,10.0,3.0,13.0,19.0
0.395,0.379,0.667,10.0,36.0,20.0,2.0,8.0,17.0,26.0
0.574,0.667,0.714,8.0,32.0,22.0,4.0,8.0,18.0,18.0
0.43,0.286,0.909,9.0,43.0,12.0,3.0,4.0,20.0,26.0
0.476,0.296,0.722,8.0,36.0,23.0,7.0,5.0,12.0,16.0
0.326,0.152,0.871,12.0,27.0,17.0,13.0,2.0,15.0,15.0
0.42,0.227,0.846,10.0,25.0,22.0,2.0,2.0,9.0,11.0
0.5,0.176,0.75,18.0,25.0,19.0,7.0,4.0,17.0,29.0
0.477,0.459,0.84,14.0,36.0,25.0,6.0,8.0,20.0,16.0
0.378,0.222,0.667,16.0,26.0,10.0,10.0,2.0,14.0,14.0
0.413,0.333,0.688,8.0,22.0,20.0,8.0,1.0,14.0,24.0
0.434,0.409,0.833,11.0,25.0,22.0,5.0,4.0,10.0,25.0
0.374,0.278,0.737,9.0,40.0,18.0,10.0,2.0,16.0,14.0
0.425,0.538,0.724,17.0,26.0,20.0,13.0,2.0,14.0,15.0
0.38,0.4,0.8,21.0,30.0,16.0,6.0,3.0,14.0,23.0
0.462,0.385,0.839,11.0,37.0,26.0,3.0,2.0,9.0,24.0
0.5,0.375,0.417,11.0,21.0,27.0,9.0,2.0,15.0,17.0
0.453,0.381,0.769,8.0,24.0,16.0,5.0,3.0,10.0,15.0
0.489,0.45,0.813,17.0,30.0,19.0,3.0,4.0,11.0,21.0
0.446,0.333,0.63,10.0,38.0,22.0,5.0,3.0,23.0,26.0
0.417,0.444,0.741,12.0,23.0,21.0,20.0,6.0,17.0,19.0
0.408,0.375,0.882,8.0,32.0,18.0,6.0,7.0,15.0,25.0
0.548,0.462,0.786,8.0,28.0,21.0,5.0,0.0,22.0,31.0
0.307,0.0,0.739,18.0,28.0,16.0,5.0,3.0,29.0,21.0
0.536,0.429,0.826,9.0,28.0,24.0,8.0,10.0,9.0,20.0
0.412,0.269,0.762,11.0,36.0,21.0,5.0,7.0,13.0,19.0
0.507,0.5,0.81,2.0,30.0,27.0,5.0,3.0,19.0,28.0
0.413,0.205,0.864,15.0,31.0,27.0,13.0,2.0,18.0,15.0
0.494,0.667,0.955,13.0,25.0,32.0,5.0,2.0,9.0,28.0
0.494,0.458,0.85,12.0,29.0,21.0,6.0,1.0,13.0,25.0
0.519,0.4,0.733,10.0,32.0,20.0,5.0,1.0,19.0,18.0
0.519,0.5,0.68,13.0,21.0,31.0,9.0,7.0,13.0,24.0
0.372,0.31,0.645,18.0,29.0,19.0,8.0,3.0,21.0,23.0
0.377,0.273,0.775,15.0,31.0,21.0,12.0,4.0,18.0,29.0
0.463,0.3,0.8,11.0,32.0,22.0,3.0,7.0,16.0,19.0
0.539,0.333,0.813,12.0,37.0,36.0,17.0,4.0,13.0,15.0
0.379,0.353,0.744,15.0,38.0,18.0,8.0,5.0,16.0,25.0
0.526,0.393,0.775,5.0,36.0,25.0,3.0,8.0,9.0,19.0
0.46,0.333,0.786,12.0,30.0,25.0,10.0,1.0,17.0,20.0
0.469,0.367,0.857,5.0,27.0,18.0,8.0,4.0,12.0,14.0
0.347,0.125,0.607,14.0,28.0,15.0,6.0,2.0,17.0,24.0
0.432,0.435,0.7,12.0,29.0,19.0,6.0,3.0,15.0,14.0
0.407,0.417,0.857,11.0,35.0,20.0,6.0,0.0,14.0,26.0
0.5,0.25,0.583,14.0,29.0,24.0,6.0,5.0,13.0,21.0
0.435,0.267,0.771,14.0,36.0,10.0,8.0,4.0,25.0,22.0
0.419,0.5,0.73,15.0,35.0,23.0,3.0,11.0,14.0,23.0
0.402,0.308,0.75,19.0,38.0,17.0,8.0,9.0,9.0,22.0
0.488,0.182,0.9,8.0,32.0,20.0,7.0,8.0,15.0,22.0
0.493,0.278,0.792,10.0,23.0,25.0,9.0,1.0,17.0,29.0
0.479,0.192,0.842,14.0,27.0,12.0,14.0,8.0,13.0,20.0
0.408,0.304,0.821,9.0,27.0,12.0,8.0,3.0,22.0,18.0
0.418,0.267,0.839,9.0,29.0,14.0,5.0,2.0,6.0,19.0
0.433,0.394,0.87,14.0,36.0,18.0,3.0,1.0,12.0,16.0
0.391,0.273,0.913,8.0,19.0,18.0,8.0,4.0,18.0,17.0
0.48,0.375,0.769,15.0,32.0,16.0,5.0,2.0,13.0,24.0
0.538,0.5,0.818,12.0,40.0,26.0,6.0,3.0,13.0,20.0
0.516,0.391,0.63,9.0,31.0,19.0,9.0,1.0,9.0,23.0
0.434,0.0,0.815,10.0,22.0,11.0,7.0,4.0,13.0,17.0
0.486,0.474,0.688,7.0,23.0,15.0,3.0,4.0,19.0,19.0
0.484,0.316,0.844,12.0,37.0,35.0,9.0,4.0,16.0,24.0
0.425,0.371,0.75,11.0,22.0,29.0,7.0,5.0,11.0,18.0
0.459,0.533,0.762,10.0,25.0,21.0,8.0,5.0,12.0,17.0
0.422,0.379,0.8,7.0,23.0,19.0,6.0,2.0,16.0,19.0
0.316,0.1,0.647,19.0,34.0,14.0,8.0,8.0,24.0,27.0
0.391,0.389,0.632,17.0,29.0,20.0,7.0,8.0,13.0,18.0
0.529,0.308,0.85,12.0,25.0,22.0,9.0,5.0,15.0,18.0
0.315,0.0,0.9,11.0,28.0,10.0,7.0,2.0,17.0,24.0
0.379,0.235,0.591,18.0,30.0,16.0,4.0,4.0,15.0,28.0
0.423,0.364,0.857,9.0,26.0,16.0,4.0,6.0,12.0,26.0
0.5,0.389,0.853,8.0,26.0,24.0,13.0,7.0,14.0,18.0
0.439,0.412,0.75,12.0,24.0,17.0,5.0,2.0,5.0,23.0
0.469,0.29,0.905,11.0,36.0,20.0,6.0,7.0,9.0,26.0
0.488,0.4,0.667,7.0,25.0,20.0,9.0,0.0,16.0,27.0
0.373,0.167,0.677,11.0,35.0,11.0,11.0,4.0,26.0,22.0
0.494,0.406,0.765,4.0,31.0,18.0,6.0,5.0,12.0,24.0
0.446,0.346,0.462,13.0,32.0,21.0,11.0,4.0,14.0,18.0
0.432,0.455,0.639,10.0,26.0,19.0,7.0,3.0,13.0,22.0
0.456,0.278,0.833,7.0,38.0,19.0,7.0,3.0,24.0,30.0
0.523,0.182,0.727,7.0,42.0,28.0,7.0,2.0,11.0,20.0
0.5,0.429,0.857,6.0,28.0,22.0,11.0,6.0,24.0,20.0
0.442,0.3,0.714,17.0,35.0,21.0,5.0,2.0,21.0,24.0
0.525,0.357,0.808,9.0,36.0,26.0,8.0,4.0,18.0,25.0
0.486,0.636,0.864,6.0,27.0,22.0,4.0,2.0,13.0,17.0
0.435,0.5,0.783,9.0,29.0,29.0,11.0,5.0,21.0,26.0
0.42,0.214,0.818,15.0,34.0,16.0,4.0,9.0,28.0,18.0
0.41,0.286,0.828,7.0,30.0,22.0,9.0,2.0,11.0,31.0
0.437,0.522,0.727,7.0,35.0,23.0,8.0,5.0,9.0,17.0
0.383,0.375,0.769,12.0,28.0,19.0,10.0,6.0,14.0,17.0
0.552,0.6,0.636,5.0,33.0,22.0,2.0,5.0,16.0,33.0
0.457,0.182,0.789,13.0,26.0,18.0,5.0,4.0,17.0,18.0
0.403,0.263,0.769,12.0,29.0,12.0,6.0,5.0,14.0,17.0
0.432,0.348,0.833,12.0,31.0,27.0,9.0,7.0,15.0,20.0
0.393,0.368,0.659,16.0,35.0,21.0,12.0,5.0,16.0,30.0
0.474,0.385,0.889,9.0,36.0,20.0,7.0,6.0,14.0,20.0
0.556,0.75,0.789,12.0,26.0,25.0,8.0,6.0,19.0,16.0
0.465,0.308,0.688,9.0,29.0,22.0,9.0,5.0,16.0,27.0
0.459,0.533,0.905,10.0,35.0,24.0,11.0,5.0,19.0,19.0
0.423,0.361,0.778,8.0,34.0,25.0,2.0,3.0,3.0,28.0
0.424,0.529,0.762,17.0,15.0,26.0,6.0,2.0,11.0,23.0
0.397,0.286,0.697,10.0,36.0,12.0,2.0,4.0,19.0,19.0
0.472,0.44,0.786,11.0,33.0,20.0,16.0,6.0,9.0,22.0
0.463,0.27,0.739,14.0,38.0,28.0,8.0,5.0,9.0,18.0
0.384,0.389,0.87,6.0,38.0,19.0,6.0,3.0,14.0,18.0
0.414,0.222,0.741,16.0,29.0,19.0,8.0,5.0,15.0,21.0
0.543,0.316,0.719,10.0,33.0,21.0,5.0,8.0,22.0,20.0
0.5,0.436,0.727,5.0,41.0,36.0,11.0,10.0,15.0,18.0
0.413,0.405,0.9,7.0,31.0,22.0,5.0,5.0,20.0,23.0
0.402,0.235,0.533,18.0,24.0,15.0,11.0,9.0,12.0,16.0
0.419,0.381,0.773,11.0,36.0,24.0,4.0,10.0,15.0,32.0
0.387,0.286,0.833,16.0,26.0,12.0,3.0,4.0,14.0,17.0
0.398,0.2,0.737,9.0,37.0,15.0,4.0,2.0,16.0,18.0
0.5,0.421,0.867,8.0,36.0,31.0,4.0,2.0,15.0,22.0
0.506,0.375,0.8,11.0,28.0,23.0,1.0,3.0,18.0,32.0
0.438,0.444,0.731,13.0,42.0,19.0,5.0,5.0,18.0,23.0
0.446,0.414,0.786,13.0,32.0,28.0,8.0,7.0,14.0,11.0
0.429,0.286,0.688,10.0,30.0,20.0,9.0,3.0,10.0,25.0
0.458,0.345,0.8,7.0,33.0,25.0,8.0,6.0,11.0,26.0
0.392,0.227,0.826,16.0,25.0,19.0,12.0,3.0,15.0,15.0
0.459,0.438,0.733,7.0,28.0,22.0,7.0,6.0,19.0,22.0
0.477,0.436,0.875,10.0,39.0,25.0,8.0,6.0,17.0,23.0
0.351,0.429,0.886,13.0,27.0,15.0,8.0,2.0,9.0,26.0
0.506,0.409,0.85,8.0,37.0,24.0,8.0,7.0,14.0,15.0
0.395,0.25,0.8,9.0,31.0,21.0,12.0,4.0,15.0,21.0
0.414,0.421,0.913,9.0,32.0,27.0,9.0,11.0,16.0,15.0
0.506,0.345,0.75,5.0,30.0,18.0,6.0,8.0,11.0,28.0
0.386,0.44,0.769,11.0,25.0,23.0,11.0,6.0,13.0,16.0
0.517,0.542,0.818,9.0,32.0,30.0,6.0,5.0,10.0,23.0
0.349,0.273,0.696,11.0,27.0,16.0,8.0,6.0,11.0,20.0
0.5,0.211,0.357,10.0,24.0,21.0,8.0,4.0,25.0,23.0
0.487,0.4,0.64,10.0,26.0,22.0,7.0,6.0,17.0,21.0
0.333,0.302,0.923,10.0,40.0,16.0,7.0,3.0,15.0,21.0
0.419,0.364,0.842,18.0,21.0,17.0,17.0,3.0,17.0,22.0
0.531,0.485,0.818,11.0,36.0,32.0,11.0,5.0,14.0,17.0
0.421,0.269,0.731,10.0,24.0,12.0,10.0,0.0,24.0,21.0
0.366,0.314,0.6,13.0,30.0,16.0,8.0,4.0,13.0,16.0
0.372,0.237,0.737,14.0,33.0,26.0,8.0,4.0,16.0,22.0
0.452,0.421,0.794,9.0,29.0,22.0,7.0,4.0,25.0,26.0
0.409,0.294,0.955,9.0,31.0,22.0,5.0,5.0,15.0,20.0
0.384,0.545,0.731,21.0,27.0,17.0,7.0,5.0,10.0,21.0
0.5,0.65,0.75,5.0,23.0,26.0,14.0,5.0,11.0,23.0
0.398,0.308,0.826,13.0,24.0,19.0,9.0,7.0,12.0,16.0
0.452,0.25,0.7,21.0,33.0,13.0,3.0,11.0,13.0,23.0
0.483,0.5,0.714,5.0,32.0,28.0,8.0,2.0,14.0,26.0
0.453,0.28,0.6,8.0,27.0,18.0,12.0,10.0,21.0,19.0
0.488,0.192,0.8,9.0,30.0,24.0,9.0,8.0,18.0,21.0
0.519,0.375,0.68,14.0,22.0,24.0,11.0,4.0,21.0,25.0
0.489,0.522,0.6,14.0,28.0,27.0,11.0,8.0,11.0,19.0
0.386,0.222,0.882,14.0,29.0,13.0,5.0,5.0,23.0,26.0
0.474,0.333,0.8,13.0,28.0,18.0,7.0,6.0,18.0,22.0
0.469,0.125,0.826,9.0,18.0,25.0,6.0,3.0,8.0,20.0
0.489,0.429,0.909,9.0,35.0,21.0,7.0,4.0,12.0,19.0
0.438,0.417,0.75,15.0,32.0,13.0,6.0,6.0,16.0,22.0
0.465,0.385,0.727,7.0,19.0,24.0,5.0,5.0,18.0,28.0
0.443,0.368,0.741,11.0,29.0,20.0,11.0,2.0,9.0,21.0
0.449,0.125,0.818,11.0,31.0,9.0,11.0,3.0,18.0,31.0
0.528,0.588,0.611,16.0,26.0,29.0,8.0,4.0,10.0,20.0
0.474,0.457,0.706,14.0,29.0,25.0,8.0,4.0,12.0,19.0
0.414,0.278,0.686,15.0,41.0,15.0,7.0,1.0,18.0,24.0
0.488,0.444,0.833,7.0,31.0,21.0,5.0,3.0,18.0,19.0
0.506,0.4,0.731,10.0,31.0,28.0,4.0,7.0,13.0,19.0
0.43,0.36,0.808,11.0,29.0,19.0,3.0,2.0,12.0,30.0
0.431,0.5,0.676,11.0,34.0,18.0,10.0,3.0,13.0,19.0
0.457,0.409,0.862,15.0,34.0,21.0,7.0,3.0,20.0,19.0
0.41,0.381,0.85,12.0,31.0,25.0,5.0,4.0,14.0,15.0
0.474,0.244,0.882,15.0,27.0,28.0,12.0,6.0,13.0,15.0
0.505,0.52,0.6,9.0,35.0,27.0,10.0,3.0,9.0,17.0
0.489,0.375,0.893,11.0,40.0,23.0,7.0,6.0,10.0,20.0
0.435,0.4,0.773,10.0,23.0,17.0,8.0,6.0,13.0,24.0
0.468,0.375,0.84,8.0,43.0,22.0,7.0,6.0,17.0,20.0
0.423,0.6,0.714,14.0,23.0,26.0,6.0,4.0,17.0,26.0
0.412,0.35,0.727,9.0,32.0,15.0,8.0,4.0,15.0,26.0
0.394,0.364,0.769,12.0,30.0,20.0,8.0,4.0,19.0,28.0
0.307,0.25,0.767,8.0,23.0,16.0,14.0,2.0,16.0,18.0
0.455,0.462,0.737,7.0,32.0,24.0,10.0,12.0,11.0,20.0
0.427,0.636,0.733,16.0,39.0,25.0,3.0,5.0,7.0,25.0
0.404,0.459,0.846,15.0,39.0,30.0,7.0,5.0,13.0,27.0
0.467,0.438,0.852,6.0,32.0,16.0,5.0,3.0,13.0,16.0
0.533,0.375,0.793,6.0,32.0,22.0,7.0,6.0,14.0,17.0
0.434,0.386,0.737,9.0,34.0,22.0,7.0,3.0,12.0,16.0
0.395,0.333,0.889,8.0,30.0,19.0,7.0,2.0,31.0,29.0
0.5,0.375,0.684,9.0,37.0,26.0,7.0,4.0,9.0,15.0
0.511,0.438,0.656,17.0,37.0,29.0,10.0,5.0,27.0,24.0
0.402,0.286,0.7,16.0,34.0,30.0,11.0,3.0,20.0,23.0
0.514,0.5,0.667,7.0,19.0,23.0,11.0,8.0,10.0,21.0
0.472,0.313,0.824,7.0,28.0,18.0,8.0,6.0,15.0,20.0
0.452,0.571,1.0,12.0,23.0,19.0,4.0,1.0,11.0,22.0
0.5,0.516,0.567,8.0,39.0,30.0,8.0,2.0,15.0,21.0
0.463,0.524,0.763,5.0,20.0,23.0,8.0,5.0,17.0,30.0
0.461,0.348,0.667,14.0,32.0,22.0,4.0,6.0,8.0,16.0
